,0,1_x,1_y,1,Centrality,id,name,ml_target,Centrality_std
6717,b2stry,0.000107331,2.33E-05,0.239663081,0.239793747,22578,b2stry,0,0.620571086
1831,bevacqua,0.000590319,0.000125792,0.239050149,0.239766259,974,bevacqua,0,0.62001291
13222,jrzimmerman,0.000214661,2.49E-05,0.239511203,0.239750781,11695,jrzimmerman,0,0.619698603
8631,shidhincr,0.000107331,3.58E-05,0.239603627,0.239746766,5497,shidhincr,0,0.619617067
10704,k0nsl,0.000107331,3.58E-05,0.239603627,0.239746766,8829,k0nsl,0,0.619617067
10749,markotom,0.000107331,3.58E-05,0.239603627,0.239746766,18172,markotom,0,0.619617067
10788,cristian0,0.000107331,3.58E-05,0.239603627,0.239746766,22877,cristian0,0,0.619617067
10799,od3n,0.000107331,3.58E-05,0.239603627,0.239746766,31248,od3n,0,0.619617067
10824,endel,0.000107331,3.58E-05,0.239603627,0.239746766,25706,endel,0,0.619617067
10851,danielhusar,0.000107331,3.58E-05,0.239603627,0.239746766,35280,danielhusar,0,0.619617067
10867,benatkin,0.000107331,3.58E-05,0.239603627,0.239746766,34507,benatkin,0,0.619617067
1114,falcondai,0.000590319,6.20E-05,0.239063297,0.239715612,11177,falcondai,0,0.618984452
11278,Shuailong,0.000214661,6.01E-05,0.239432039,0.239706826,29026,Shuailong,1,0.618806031
4967,crazydonkey200,0.000751315,0.000358384,0.238590866,0.239700564,14316,crazydonkey200,1,0.61867889
11734,lcp0578,0.000268327,5.76E-05,0.239366109,0.239692047,13872,lcp0578,0,0.618505942
11356,dhingratul,0.000268327,0.000103327,0.239319979,0.239691633,36045,dhingratul,1,0.61849752
9071,lodestone,0.000107331,1.48E-05,0.239564008,0.239686104,5971,lodestone,0,0.618385259
14777,hackingbeauty,0.000107331,1.48E-05,0.239564008,0.239686104,17048,hackingbeauty,0,0.618385259
17027,thrashr888,0.000107331,1.48E-05,0.239564008,0.239686104,8065,thrashr888,0,0.618385259
17045,alsemyonov,0.000107331,1.48E-05,0.239564008,0.239686104,603,alsemyonov,0,0.618385259
17069,risico,0.000107331,1.48E-05,0.239564008,0.239686104,16962,risico,0,0.618385259
17098,joshua,0.000107331,1.48E-05,0.239564008,0.239686104,5464,joshua,0,0.618385259
10029,nitinstp23,0.000214661,3.21E-05,0.239438634,0.239685376,7169,nitinstp23,0,0.618370469
13308,peter279k,0.000429323,0.000159382,0.239076447,0.239665151,11814,peter279k,0,0.61795978
6086,sebastianliu,0.000214661,0.000127533,0.239319979,0.239662173,20642,sebastianliu,0,0.617899305
965,pylover,0.000536653,0.000189711,0.238925311,0.239651676,29397,pylover,0,0.617686145
5160,doriel,0.000321992,2.40E-05,0.239300215,0.239646198,12501,doriel,0,0.617574913
8434,abhn,0.000160996,4.96E-05,0.23941885,0.239629457,35696,abhn,0,0.617234955
2143,AshV,0.000429323,0.000169534,0.239023856,0.239622713,9887,AshV,0,0.617098022
5939,palewire,0.000321992,0.00011202,0.239175116,0.239609129,25177,palewire,0,0.616822171
4386,dyc87112,0.001770956,0.000587365,0.237236494,0.239594815,12505,dyc87112,0,0.616531512
4859,codemeow5,0.000268327,0.000116461,0.239175116,0.239559904,30491,codemeow5,0,0.615822591
1015,duhaime,0.000429323,0.000150572,0.238958151,0.239538046,1469,duhaime,0,0.61537874
1655,LukasReschke,0.000107331,4.35E-05,0.239385884,0.239536676,5308,LukasReschke,0,0.61535093
243,Raytlty,0.000321992,8.96E-05,0.239122482,0.239534118,32165,Raytlty,0,0.615298984
16722,roidrage,0.000160996,4.56E-05,0.239306803,0.239513435,21943,roidrage,0,0.614878992
730,sidak,0.000965976,0.000329437,0.238205124,0.239500538,14484,sidak,0,0.614617091
9279,monokrome,0.000268327,0.000107752,0.239115905,0.239491984,29958,monokrome,0,0.614443388
8104,felipecruz,0.000429323,0.000223529,0.238833409,0.239486261,21471,felipecruz,0,0.614327186
6133,andrewsyc,0.001073307,0.000271953,0.238133344,0.239478604,25166,andrewsyc,0,0.614171702
6837,anshumanv,0.000643984,0.000340606,0.238466508,0.239451098,29358,anshumanv,0,0.613613148
1010,contra,0.000482988,0.000498429,0.238459966,0.239441383,35828,contra,0,0.613415883
1189,anirudhmurali,0.000590319,5.65E-05,0.238794045,0.239440846,33422,anirudhmurali,0,0.613404973
4826,HuaizhengZhang,0.000429323,0.000154581,0.238839972,0.239423876,19534,HuaizhengZhang,1,0.61306037
14741,salotz,0.000482988,0.00034816,0.238590866,0.239422014,28713,salotz,0,0.613022558
1583,aranajhonny,0.000321992,7.20E-05,0.239010712,0.23940475,19651,aranajhonny,0,0.612672008
438,Q10Viking,0.000536653,0.000158005,0.238695689,0.239390348,31616,Q10Viking,0,0.612379539
12035,song940,0.000160996,1.47E-05,0.239214607,0.239390316,9677,song940,0,0.612378904
9399,MohammedRashad,0.000429323,3.36E-05,0.238925311,0.239388211,7833,MohammedRashad,0,0.612336148
8162,summychou,0.000482988,0.000102606,0.238794045,0.239379639,34705,summychou,0,0.612162081
6595,RichardLitt,0.000536653,0.000187189,0.238643266,0.239367109,34390,RichardLitt,0,0.611907642
12164,Husseinhj,0.000375657,0.000211122,0.238767808,0.239354588,22731,Husseinhj,0,0.611653386
2636,connor,0.000268327,4.40E-05,0.239023856,0.239336206,17429,connor,0,0.611280133
5650,dhruvdutt,0.000160996,9.08E-05,0.239050149,0.239301932,4682,dhruvdutt,0,0.61058414
351,alexandonian,0.000858645,0.000281396,0.238159441,0.239299483,18211,alexandonian,0,0.610534421
1938,arghyadeep99,0.000643984,0.000221454,0.238433803,0.239299241,36962,arghyadeep99,1,0.610529506
12565,olivermontes,0.000214661,0.00012177,0.238951582,0.239288013,16654,olivermontes,0,0.610301506
8238,kdplus,0.000697649,0.000356929,0.238231237,0.239285816,5107,kdplus,0,0.610256887
8227,bryanhelmig,0.000697649,0.00034248,0.238237766,0.239277896,22715,bryanhelmig,0,0.610096059
6155,CaddyDz,0.000160996,4.54E-05,0.239069872,0.239276296,7252,CaddyDz,0,0.610063576
6032,taegon,0.000536653,0.000162745,0.238564674,0.239264073,10434,taegon,0,0.609815371
807,MrGemy95,0.000536653,7.32E-05,0.238649818,0.239259639,401,MrGemy95,1,0.609725329
128,bdhobare,0.000482988,0.000691909,0.238081168,0.239256065,15745,bdhobare,1,0.609652763
2527,AnmolTomer,0.000912311,0.000659376,0.237671076,0.239242763,8289,AnmolTomer,0,0.609382642
901,DhavalKapil,0.00150263,0.000471096,0.23726887,0.239242596,36250,DhavalKapil,0,0.60937925
7025,denfromufa,0.001073307,0.000503389,0.23765808,0.239234777,24431,denfromufa,0,0.609220469
263,FranciscoAmado,0.000697649,0.000292422,0.238244295,0.239234366,22389,FranciscoAmado,0,0.609212142
4492,frogermcs,0.001073307,0.000248733,0.23789873,0.239220771,14648,frogermcs,0,0.60893606
1104,stared,0.001234303,0.000777556,0.237204126,0.239215985,34485,stared,0,0.608838882
6762,petros,0.000375657,3.09E-05,0.238800604,0.23920719,28885,petros,0,0.6086603
1467,rahulrana95,0.000268327,2.84E-05,0.238885916,0.239182597,805,rahulrana95,0,0.608160891
15582,hbin,0.000107331,1.86E-05,0.239043575,0.239169537,25774,hbin,0,0.607895707
983,daicoolb,0.000590319,0.000145006,0.238420724,0.239156049,532,daicoolb,0,0.607621812
5180,bcomnes,0.000160996,1.94E-05,0.238971289,0.239151681,19732,bcomnes,0,0.607533102
6606,OnlyBelter,0.000643984,9.88E-05,0.238407646,0.239150397,16929,OnlyBelter,0,0.60750704
6051,Rahul-Raviprasad,0.000160996,1.91E-05,0.238945014,0.239125127,25273,Rahul-Raviprasad,0,0.606993898
6948,geoah,0.000160996,2.24E-05,0.238938446,0.23912184,6691,geoah,0,0.606927151
13276,leandro-lugaresi,0.000429323,8.07E-05,0.238610513,0.239120552,35316,leandro-lugaresi,0,0.606900992
12777,shanezhiu,0.000214661,0.000304065,0.238590866,0.239109592,23060,shanezhiu,0,0.606678435
1584,oroszgy,0.000482988,5.50E-05,0.238564674,0.239102675,29067,oroszgy,0,0.606537981
8630,lcatro,0.000965976,0.000543129,0.23758663,0.239095735,25582,lcatro,1,0.606397054
2086,timoxley,0.000268327,9.20E-05,0.238728465,0.239088791,29912,timoxley,0,0.606256037
1886,mattmezza,0.000268327,4.68E-05,0.238767808,0.239082886,1002,mattmezza,0,0.606136143
5270,indradhanush,0.000321992,0.000112246,0.238643266,0.239077504,33678,indradhanush,0,0.606026843
5082,emres,0.000697649,0.000353767,0.238022497,0.239073913,19776,emres,0,0.605953927
2297,mingrammer,0.000751315,0.000481037,0.237840149,0.239072501,14796,mingrammer,0,0.605925256
8649,Glavin001,0.000429323,9.39E-05,0.238531943,0.239055142,10397,Glavin001,0,0.605572765
17463,awolfly9,0.000160996,4.59E-05,0.238846534,0.239053451,3929,awolfly9,0,0.605538426
2518,ayoubensalem,0.000590319,8.85E-05,0.238368422,0.239047273,4220,ayoubensalem,0,0.605412973
8958,mubassirhayat,0.000482988,7.39E-05,0.238486135,0.239043071,26958,mubassirhayat,0,0.605327633
5335,aspittel,0.001126972,0.000805934,0.237107076,0.239039981,15074,aspittel,0,0.605264904
17724,joshk,0.000107331,1.31E-05,0.238918745,0.23903918,29254,joshk,0,0.605248639
3936,lnishan,0.001287968,0.00054589,0.237197653,0.239031511,8933,lnishan,0,0.605092909
2183,Pulkit-Khandelwal,0.000965976,0.000295894,0.237762085,0.239023955,9455,Pulkit-Khandelwal,1,0.604939475
6633,subtleGradient,0.000321992,0.000143704,0.238538489,0.239004185,3483,subtleGradient,0,0.604538018
1811,Diego999,0.000751315,0.000336694,0.237905241,0.23899325,35149,Diego999,0,0.604315959
4022,Jeiwan,0.000321992,9.05E-05,0.238577769,0.238990247,6059,Jeiwan,0,0.604254976
2029,nurul3101,0.000107331,3.83E-05,0.238826848,0.238972453,13759,nurul3101,0,0.60389365
5519,jilljenn,0.00080498,0.000443776,0.237723073,0.238971829,22169,jilljenn,0,0.603880976
6293,maciejczyzewski,0.000429323,0.000459358,0.238074647,0.238963328,8165,maciejczyzewski,0,0.603708367
6596,dewski,0.000268327,3.36E-05,0.23865637,0.238958308,36252,dewski,0,0.603606415
11152,SnailPJW,0.000536653,0.000117983,0.238303076,0.238957712,9572,SnailPJW,0,0.603594319
5760,nasacj,0.000482988,0.000162865,0.238309609,0.238955462,27074,nasacj,0,0.603548625
11632,henrylee2cn,0.000643984,0.000337449,0.237970369,0.238951802,19755,henrylee2cn,0,0.603474318
5701,amorist,0.000482988,0.00021107,0.238257355,0.238951413,16105,amorist,0,0.603466418
12334,orisano,0.000160996,3.03E-05,0.238754693,0.238946033,16187,orisano,0,0.603357163
6056,amatsuda,0.000536653,0.000351643,0.238048569,0.238936866,6645,amatsuda,0,0.603171007
1787,johntruckenbrodt,0.000160996,3.31E-05,0.238741578,0.238935694,16873,johntruckenbrodt,1,0.603147211
6114,greatabel,0.000214661,4.16E-05,0.238676028,0.238932249,10007,greatabel,0,0.603077254
5205,dmonay,0.000214661,5.61E-05,0.238649818,0.238920539,19763,dmonay,1,0.60283947
4331,karanchahal,0.000590319,0.000234561,0.23809421,0.23891909,25847,karanchahal,0,0.602810042
4390,redox,0.000214661,4.26E-05,0.238649818,0.238907098,18657,redox,0,0.602566538
1804,icanzilb,0.000965976,0.000396023,0.237541183,0.238903182,29589,icanzilb,0,0.602487019
8565,HalidCisse,0.000160996,0.000201632,0.238525398,0.238888026,5430,HalidCisse,0,0.60217925
2358,marcacohen,0.000590319,0.00026244,0.238009463,0.238862222,3107,marcacohen,1,0.601655265
10132,sneakerkg,0.000321992,5.60E-05,0.23847305,0.238851017,30595,sneakerkg,1,0.601427731
8871,andreis,0.000375657,6.78E-05,0.238401108,0.238844519,3767,andreis,0,0.601295797
7359,EmilHvitfeldt,0.001448964,0.000225128,0.237126479,0.238800571,27651,EmilHvitfeldt,0,0.600403373
1978,FrozenGene,0.002468606,0.001397984,0.234922023,0.238788612,3961,FrozenGene,1,0.60016053
9108,mylxsw,0.000160996,2.55E-05,0.238597415,0.238783897,7798,mylxsw,0,0.600064792
4609,syrusakbary,0.000590319,0.000462227,0.237723073,0.238775618,2035,syrusakbary,0,0.599896676
8964,sarkartanzil,0.000214661,1.77E-05,0.238538489,0.238770897,25880,sarkartanzil,0,0.599800793
2042,TrueMoein,0.000160996,3.18E-05,0.238551581,0.238744367,332,TrueMoein,0,0.599262074
4322,divyanshu-rawat,0.001073307,0.000550838,0.237120011,0.238744156,34335,divyanshu-rawat,0,0.599257792
4135,nebgnahz,0.000482988,0.000203532,0.238042051,0.238728571,26875,nebgnahz,0,0.598941319
11132,fredkelly,0.000107331,1.66E-05,0.238603964,0.238727892,18268,fredkelly,0,0.598927526
4242,iCHAIT,0.000268327,8.15E-05,0.238374958,0.238724824,31192,iCHAIT,0,0.598865238
15793,ajduke,0.000160996,3.41E-05,0.238518853,0.238713923,691,ajduke,0,0.598643871
16645,icholy,0.000160996,1.18E-05,0.238531943,0.238704775,30499,icholy,0,0.598458115
550,Spacebody,0.000482988,0.000641604,0.237573643,0.238698235,1880,Spacebody,0,0.598325312
12087,elgalu,0.000429323,0.000175252,0.238087689,0.238692264,21318,elgalu,0,0.598204055
11201,cardoso,0.000321992,2.69E-05,0.238335744,0.238684671,21719,cardoso,0,0.598049874
1694,chaitan94,0.000429323,0.000121346,0.238133344,0.238684013,8431,chaitan94,0,0.598036512
9508,klevis,0.000107331,4.91E-05,0.238525398,0.238681796,6466,klevis,1,0.597991497
886,SergioChan,0.000643984,0.000332956,0.237697072,0.238674011,35522,SergioChan,0,0.597833415
10283,m3ngyang,0.000214661,7.52E-05,0.238381495,0.238671349,16348,m3ngyang,0,0.597779347
11587,eglassman,0.000429323,2.08E-05,0.238211652,0.238661773,22973,eglassman,0,0.5975849
16432,manigandand,0.000160996,1.52E-05,0.238479592,0.238655771,30322,manigandand,0,0.597463016
6077,devcfgc,0.000214661,5.14E-05,0.238381495,0.238647584,11903,devcfgc,0,0.597296775
720,htaghizadeh,0.000429323,0.000143923,0.238068127,0.238641373,28122,htaghizadeh,0,0.597170649
5181,samuell,0.000429323,3.84E-05,0.238172492,0.238640202,6530,samuell,0,0.597146878
9687,Riashat,0.000375657,5.92E-05,0.238205124,0.23863999,19291,Riashat,1,0.597142574
9746,ascii-dev,0.000160996,8.55E-05,0.238381495,0.23862795,19316,ascii-dev,0,0.596898076
10612,sampathg9,0.000107331,9.16E-06,0.238505765,0.238622251,7855,sampathg9,0,0.596782355
17435,spielersun,0.000107331,9.16E-06,0.238505765,0.238622251,19128,spielersun,0,0.596782355
6707,alicaglayan,0.000912311,8.92E-05,0.237619102,0.238620605,19114,alicaglayan,0,0.596748929
4536,kalasoo,0.000590319,0.000286442,0.237742578,0.238619339,31525,kalasoo,0,0.596723218
9376,mortezaipo,0.000214661,7.33E-05,0.238316142,0.238604107,27423,mortezaipo,0,0.596413922
2380,axay,0.000643984,0.000243649,0.237703571,0.238591204,15151,axay,0,0.596151914
2569,Ewenwan,0.001073307,0.000566851,0.236945501,0.23858566,29620,Ewenwan,1,0.596039318
13421,disooqi,0.000321992,0.000114192,0.238100731,0.238536916,21445,disooqi,0,0.595049516
638,hugo-dc,0.000268327,0.000121936,0.238146392,0.238536654,37627,hugo-dc,0,0.595044206
7040,certik,0.000912311,0.000563703,0.237055348,0.238531362,8581,certik,0,0.594936732
5467,Jacke,0.000375657,0.000422543,0.237729574,0.238527775,2475,Jacke,0,0.59486389
5911,pakastin,0.000107331,3.87E-05,0.238374958,0.238520999,8576,pakastin,0,0.594726295
4011,XGHeaven,0.000214661,8.37E-05,0.238205124,0.23850353,7233,XGHeaven,0,0.594371569
771,andream16,0.000160996,3.30E-05,0.238290011,0.238483992,5600,andream16,0,0.593974831
9436,WeiChienHsu,0.000536653,0.000391449,0.237554166,0.238482268,12449,WeiChienHsu,0,0.593939824
4964,JLLeitschuh,0.000375657,0.000157845,0.237944313,0.238477816,24231,JLLeitschuh,1,0.593849416
14264,molcay,0.000321992,0.000103975,0.238048569,0.238474536,26591,molcay,0,0.593782811
4229,shalikram,0.000536653,0.000311492,0.237580136,0.238428282,16526,shalikram,1,0.592843556
1725,simpleweiwei,0.001717291,0.000658633,0.236044739,0.238420663,35156,simpleweiwei,1,0.59268886
9387,qrush,0.000214661,9.71E-05,0.238100731,0.238412456,34992,qrush,0,0.59252219
2157,Suryakant-Bharti,0.000429323,9.74E-05,0.23788571,0.238412441,29567,Suryakant-Bharti,0,0.592521898
1340,redshiftzero,0.000697649,0.000244684,0.237469803,0.238412136,8843,redshiftzero,1,0.5925157
6320,ktr0731,0.000214661,5.00E-05,0.238146392,0.238411009,3143,ktr0731,0,0.592492824
10902,johnowennixon,0.000268327,7.87E-05,0.238061608,0.23840862,14307,johnowennixon,0,0.592444307
9963,bikash,0.000429323,1.56E-05,0.23795734,0.238402275,16021,bikash,0,0.592315468
12584,robert-chiniquy,0.000214661,2.91E-05,0.238139868,0.238383623,10557,robert-chiniquy,0,0.591936703
7105,rhyolight,0.000751315,0.000342873,0.237288301,0.238382488,26684,rhyolight,0,0.591913661
486,nRike,0.000214661,3.22E-05,0.238133344,0.238380184,19392,nRike,0,0.591866868
1857,evhub,0.00080498,0.000293592,0.237262394,0.238360967,25340,evhub,0,0.591476644
1132,marcelomiky,0.000375657,0.000281632,0.237703571,0.238360861,27813,marcelomiky,1,0.591474489
11571,crcastle,0.000160996,6.12E-05,0.238120298,0.238342536,8810,crcastle,0,0.591102385
1421,1156721874,0.000375657,0.000128097,0.237833642,0.238337397,9339,1156721874,0,0.590998019
4533,orhanobut,0.001341634,0.000292689,0.23670033,0.238334652,7654,orhanobut,0,0.590942297
521,metasoarous,0.000965976,0.00101425,0.236346373,0.2383266,34020,metasoarous,1,0.590778778
4413,paolorotolo,0.000643984,9.79E-05,0.237573643,0.238315514,1853,paolorotolo,0,0.590553672
2638,schneems,0.000858645,0.000620578,0.236829304,0.238308527,21358,schneems,0,0.590411792
10996,hoohack,0.000160996,5.28E-05,0.23809421,0.238308008,30176,hoohack,0,0.590401241
10403,Laisky,0.000160996,4.93E-05,0.238087689,0.238298015,20000,Laisky,0,0.590198338
1520,koustuvsinha,0.000643984,0.000312624,0.23734013,0.238296738,34107,koustuvsinha,0,0.590172392
10379,sger,0.000268327,4.44E-05,0.237976884,0.238289598,18937,sger,0,0.590027419
14706,superzadeh,0.000107331,1.62E-05,0.238152916,0.238276402,34713,superzadeh,0,0.58975944
93,reacherone,0.000321992,9.07E-05,0.237853165,0.238265822,15684,reacherone,1,0.589544613
4749,jerrywu2013,0.000321992,0.000166413,0.237768589,0.238256993,31904,jerrywu2013,1,0.589365333
5949,nasimrahaman,0.000214661,4.31E-05,0.237989914,0.238247687,2850,nasimrahaman,1,0.589176362
4110,FanhuaandLuomu,0.00080498,0.000494797,0.236939043,0.23823882,10297,FanhuaandLuomu,1,0.5889963
10234,snehpahilwani,0.000268327,0.000198767,0.237768589,0.238235682,31663,snehpahilwani,1,0.588932581
1183,nitinkgp23,0.000912311,0.000144524,0.237178238,0.238235073,17037,nitinkgp23,0,0.588920208
5175,simone-sanfratello,0.000160996,1.72E-05,0.238055088,0.238233295,31255,simone-sanfratello,0,0.588884113
11770,mirzap,0.000107331,2.03E-05,0.238100731,0.238228349,9130,mirzap,0,0.588783667
13384,dotcypress,0.000214661,2.12E-05,0.237963854,0.238199722,24133,dotcypress,0,0.588202367
4019,mockingloris,0.000214661,1.92E-05,0.237963854,0.238197711,37578,mockingloris,0,0.588161519
11328,dandye,0.000321992,0.000151908,0.237703571,0.238177471,34575,dandye,1,0.587750528
6893,Hugo1030,0.000268327,0.000207021,0.237684073,0.238159421,3735,Hugo1030,0,0.587383998
357,poudel,0.000107331,1.13E-05,0.238035532,0.23815415,185,poudel,0,0.587276973
2299,anhldbk,0.000107331,1.13E-05,0.238035532,0.23815415,1186,anhldbk,0,0.587276973
15572,lenville,0.000268327,2.24E-05,0.237853165,0.238143845,2816,lenville,0,0.587067705
17255,apg,0.000321992,5.79E-05,0.237762085,0.238141995,25308,apg,0,0.587030133
4950,juliaelman,0.000321992,6.15E-05,0.23774908,0.238132572,19909,juliaelman,0,0.5868388
1855,rusenask,0.000214661,5.10E-05,0.237866182,0.238131884,37596,rusenask,0,0.586824827
4919,c4pt0r,0.000643984,0.00010687,0.237379017,0.238129871,3356,c4pt0r,0,0.586783956
14282,naltun,0.000429323,7.17E-05,0.237619102,0.238120166,34402,naltun,0,0.586586869
17440,matteobaglini,0.000107331,1.28E-05,0.23799643,0.238116595,32375,matteobaglini,0,0.586514362
4872,fleaLi,0.000160996,9.50E-05,0.237853165,0.238109155,4080,fleaLi,0,0.586363291
1005,gmg0829,0.000429323,9.88E-05,0.237573643,0.238101794,33833,gmg0829,0,0.586213808
1871,KimMachineGun,0.000321992,0.000153006,0.237625597,0.238100596,14079,KimMachineGun,0,0.586189478
7498,polossk,0.000429323,0.000165288,0.237502243,0.238096854,32351,polossk,1,0.586113493
6033,fjh658,0.000590319,0.000269491,0.237236494,0.238096304,3955,fjh658,0,0.586102327
12769,micheleriva,0.000214661,0.000116621,0.237755582,0.238086865,25771,micheleriva,0,0.585910657
1719,mjhea0,0.000697649,0.000303537,0.237074743,0.238075929,15495,mjhea0,0,0.58568859
17471,alexandesigner,0.000107331,2.42E-05,0.237944313,0.23807589,35118,alexandesigner,0,0.585687804
13250,abuzzany,0.000375657,0.000282613,0.237411433,0.238069703,11716,abuzzany,1,0.585562162
692,keepfit,0.000268327,9.12E-05,0.237710071,0.238069636,364,keepfit,0,0.585560798
13633,murdercdh,0.000160996,4.22E-05,0.237866182,0.23806933,18384,murdercdh,0,0.585554577
7001,BenjaminSouchet,0.000751315,0.00020826,0.237094141,0.238053716,22851,BenjaminSouchet,1,0.585237521
138,Bjoux2,0.000160996,5.92E-05,0.237827135,0.23804731,83,Bjoux2,1,0.585107442
12424,nikhilponnuru,0.000107331,1.91E-05,0.23788571,0.238012137,31855,nikhilponnuru,0,0.584393208
16889,shikow,0.000107331,1.91E-05,0.23788571,0.238012137,23192,shikow,0,0.584393208
6920,ssydasheng,0.000160996,1.72E-05,0.237827135,0.238005302,3766,ssydasheng,1,0.584254418
990,nipunbatra,0.001126972,0.000626612,0.236243603,0.237997187,23901,nipunbatra,0,0.584089627
10157,AntreasAntoniou,0.000268327,6.56E-05,0.237651583,0.237985533,32383,AntreasAntoniou,1,0.583852973
7189,nitish6174,0.000375657,6.16E-05,0.237547675,0.237984925,32391,nitish6174,0,0.583840641
14326,haipome,0.000160996,8.97E-06,0.237814122,0.237984085,19873,haipome,0,0.583823568
7210,thaewrapt,0.000214661,9.15E-05,0.237671076,0.237977219,4030,thaewrapt,0,0.583684161
2265,jaseemabid,0.000375657,0.000150472,0.237450343,0.237976472,31111,jaseemabid,0,0.583668983
4664,jailsonpj,0.000321992,0.00020328,0.237450343,0.237975615,2073,jailsonpj,1,0.583651578
13676,felipealfonsog,0.000268327,0.000165087,0.237541183,0.237974597,19024,felipealfonsog,0,0.583630911
2452,hooqee,0.000107331,1.61E-05,0.237840149,0.237963555,1310,hooqee,0,0.583406682
